age,female,"bs(age, df=5, degree=2, include_intercept=False)[0]","bs(age, df=5, degree=2, include_intercept=False)[1]","bs(age, df=5, degree=2, include_intercept=False)[2]","bs(age, df=5, degree=2, include_intercept=False)[3]","bs(age, df=5, degree=2, include_intercept=False)[4]","bs(age, df=5, degree=2, include_intercept=False)[0]:female","bs(age, df=5, degree=2, include_intercept=False)[1]:female","bs(age, df=5, degree=2, include_intercept=False)[2]:female","bs(age, df=5, degree=2, include_intercept=False)[3]:female","bs(age, df=5, degree=2, include_intercept=False)[4]:female"
55.417,1,0.0,0.07498317954631835,0.8203813870453368,0.10463543340834482,0.0,0.0,0.07498317954631835,0.8203813870453368,0.10463543340834482,0.0
55.5,0,0.0,0.07309688581313889,0.8205868171762447,0.10631629701061644,0.0,0.0,0.0,0.0,0.0,0.0
55.5,1,0.0,0.07309688581313889,0.8205868171762447,0.10631629701061644,0.0,0.0,0.07309688581313889,0.8205868171762447,0.10631629701061644,0.0
55.583,0,0.0,0.07123462129949036,0.8207548247521453,0.10801055394836434,0.0,0.0,0.0,0.0,0.0,0.0
55.583,1,0.0,0.07123462129949036,0.8207548247521453,0.10801055394836434,0.0,0.0,0.07123462129949036,0.8207548247521453,0.10801055394836434,0.0
55.667,0,0.0,0.06939638600537278,0.8208854097730387,0.1097182042215885,0.0,0.0,0.0,0.0,0.0,0.0
55.667,1,0.0,0.06939638600537278,0.8208854097730387,0.1097182042215885,0.0,0.0,0.06939638600537278,0.8208854097730387,0.1097182042215885,0.0
55.75,0,0.0,0.06758217993078616,0.8209785722389249,0.11143924783028893,0.0,0.0,0.0,0.0,0.0,0.0
55.75,1,0.0,0.06758217993078616,0.8209785722389249,0.11143924783028893,0.0,0.0,0.06758217993078616,0.8209785722389249,0.11143924783028893,0.0
55.833,0,0.0,0.06579200307573049,0.8210343121498038,0.11317368477446564,0.0,0.0,0.0,0.0,0.0,0.0
55.833,1,0.0,0.06579200307573049,0.8210343121498038,0.11317368477446564,0.0,0.0,0.06579200307573049,0.8210343121498038,0.11317368477446564,0.0
55.917,0,0.0,0.06402585544020578,0.8210526295056755,0.1149215150541186,0.0,0.0,0.0,0.0,0.0,0.0
55.917,1,0.0,0.06402585544020578,0.8210526295056755,0.1149215150541186,0.0,0.0,0.06402585544020578,0.8210526295056755,0.1149215150541186,0.0
56.0,0,0.0,0.06228373702421201,0.8210335243065402,0.11668273866924785,0.0,0.0,0.0,0.0,0.0,0.0
56.0,1,0.0,0.06228373702421201,0.8210335243065402,0.11668273866924785,0.0,0.0,0.06228373702421201,0.8210335243065402,0.11668273866924785,0.0
56.083,0,0.0,0.06056564782774919,0.8209769965523974,0.11845735561985334,0.0,0.0,0.0,0.0,0.0,0.0
56.083,1,0.0,0.06056564782774919,0.8209769965523974,0.11845735561985334,0.0,0.0,0.06056564782774919,0.8209769965523974,0.11845735561985334,0.0
56.167,0,0.0,0.05887158785081733,0.8208830462432476,0.1202453659059351,0.0,0.0,0.0,0.0,0.0,0.0
56.167,1,0.0,0.05887158785081733,0.8208830462432476,0.1202453659059351,0.0,0.0,0.05887158785081733,0.8208830462432476,0.1202453659059351,0.0
56.25,0,0.0,0.057201557093416414,0.8207516733790904,0.12204676952749315,0.0,0.0,0.0,0.0,0.0,0.0
56.25,1,0.0,0.057201557093416414,0.8207516733790904,0.12204676952749315,0.0,0.0,0.057201557093416414,0.8207516733790904,0.12204676952749315,0.0
56.333,0,0.0,0.055555555555546456,0.8205828779599261,0.12386156648452745,0.0,0.0,0.0,0.0,0.0,0.0
56.333,1,0.0,0.055555555555546456,0.8205828779599261,0.12386156648452745,0.0,0.0,0.055555555555546456,0.8205828779599261,0.12386156648452745,0.0
56.417,0,0.0,0.05393358323720744,0.8203766599857547,0.12568975677703803,0.0,0.0,0.0,0.0,0.0,0.0
56.417,1,0.0,0.05393358323720744,0.8203766599857547,0.12568975677703803,0.0,0.0,0.05393358323720744,0.8203766599857547,0.12568975677703803,0.0
56.5,0,0.0,0.05233564013839938,0.8201330194565758,0.12753134040502487,0.0,0.0,0.0,0.0,0.0,0.0
56.5,1,0.0,0.05233564013839938,0.8201330194565758,0.12753134040502487,0.0,0.0,0.05233564013839938,0.8201330194565758,0.12753134040502487,0.0
56.583,0,0.0,0.05076172625912227,0.8198519563723897,0.12938631736848796,0.0,0.0,0.0,0.0,0.0,0.0
56.583,1,0.0,0.05076172625912227,0.8198519563723897,0.12938631736848796,0.0,0.0,0.05076172625912227,0.8198519563723897,0.12938631736848796,0.0
56.667,0,0.0,0.049211841599376104,0.8195334707331965,0.13125468766742737,0.0,0.0,0.0,0.0,0.0,0.0
56.667,1,0.0,0.049211841599376104,0.8195334707331965,0.13125468766742737,0.0,0.0,0.049211841599376104,0.8195334707331965,0.13125468766742737,0.0
56.75,0,0.0,0.0476859861591609,0.8191775625389961,0.13313645130184298,0.0,0.0,0.0,0.0,0.0,0.0
56.75,1,0.0,0.0476859861591609,0.8191775625389961,0.13313645130184298,0.0,0.0,0.0476859861591609,0.8191775625389961,0.13313645130184298,0.0
56.833,0,0.0,0.04618415993847664,0.8187842317897884,0.1350316082717349,0.0,0.0,0.0,0.0,0.0,0.0
56.833,1,0.0,0.04618415993847664,0.8187842317897884,0.1350316082717349,0.0,0.0,0.04618415993847664,0.8187842317897884,0.1350316082717349,0.0
56.917,0,0.0,0.044706362937323336,0.8183534784855735,0.1369401585771031,0.0,0.0,0.0,0.0,0.0,0.0
56.917,1,0.0,0.044706362937323336,0.8183534784855735,0.1369401585771031,0.0,0.0,0.044706362937323336,0.8183534784855735,0.1369401585771031,0.0
57.0,0,0.0,0.043252595155700985,0.8178853026263515,0.13886210221794754,0.0,0.0,0.0,0.0,0.0,0.0
57.0,1,0.0,0.043252595155700985,0.8178853026263515,0.13886210221794754,0.0,0.0,0.043252595155700985,0.8178853026263515,0.13886210221794754,0.0
57.083,0,0.0,0.04182285659360958,0.8173797042121221,0.14079743919426826,0.0,0.0,0.0,0.0,0.0,0.0
57.083,1,0.0,0.04182285659360958,0.8173797042121221,0.14079743919426826,0.0,0.0,0.04182285659360958,0.8173797042121221,0.14079743919426826,0.0
57.167,0,0.0,0.040417147251049126,0.8168366832428856,0.14274616950606522,0.0,0.0,0.0,0.0,0.0,0.0
57.167,1,0.0,0.040417147251049126,0.8168366832428856,0.14274616950606522,0.0,0.0,0.040417147251049126,0.8168366832428856,0.14274616950606522,0.0
57.25,0,0.0,0.03903546712801962,0.8162562397186418,0.14470829315333847,0.0,0.0,0.0,0.0,0.0,0.0
57.25,1,0.0,0.03903546712801962,0.8162562397186418,0.14470829315333847,0.0,0.0,0.03903546712801962,0.8162562397186418,0.14470829315333847,0.0
57.333,0,0.0,0.03767781622452107,0.8156383736393908,0.146683810136088,0.0,0.0,0.0,0.0,0.0,0.0
57.333,1,0.0,0.03767781622452107,0.8156383736393908,0.146683810136088,0.0,0.0,0.03767781622452107,0.8156383736393908,0.146683810136088,0.0
57.417,0,0.0,0.03634419454055347,0.8149830850051328,0.1486727204543138,0.0,0.0,0.0,0.0,0.0,0.0
57.417,1,0.0,0.03634419454055347,0.8149830850051328,0.1486727204543138,0.0,0.0,0.03634419454055347,0.8149830850051328,0.1486727204543138,0.0
57.5,0,0.0,0.035034602076116826,0.8142903738158673,0.15067502410801584,0.0,0.0,0.0,0.0,0.0,0.0
57.5,1,0.0,0.035034602076116826,0.8142903738158673,0.15067502410801584,0.0,0.0,0.035034602076116826,0.8142903738158673,0.15067502410801584,0.0
57.583,0,0.0,0.03374903883121112,0.8135602400715947,0.15269072109719414,0.0,0.0,0.0,0.0,0.0,0.0
57.583,1,0.0,0.03374903883121112,0.8135602400715947,0.15269072109719414,0.0,0.0,0.03374903883121112,0.8135602400715947,0.15269072109719414,0.0
57.667,0,0.0,0.03248750480583638,0.8127926837723148,0.15471981142184876,0.0,0.0,0.0,0.0,0.0,0.0
57.667,1,0.0,0.03248750480583638,0.8127926837723148,0.15471981142184876,0.0,0.0,0.03248750480583638,0.8127926837723148,0.15471981142184876,0.0
57.75,0,0.0,0.031249999999992582,0.8119877049180277,0.1567622950819796,0.0,0.0,0.0,0.0,0.0,0.0
57.75,1,0.0,0.031249999999992582,0.8119877049180277,0.1567622950819796,0.0,0.0,0.031249999999992582,0.8119877049180277,0.1567622950819796,0.0
57.833,0,0.0,0.030036524413679735,0.8111453035087335,0.15881817207758675,0.0,0.0,0.0,0.0,0.0,0.0
57.833,1,0.0,0.030036524413679735,0.8111453035087335,0.15881817207758675,0.0,0.0,0.030036524413679735,0.8111453035087335,0.15881817207758675,0.0
57.917,0,0.0,0.02884707804689784,0.810265479544432,0.16088744240867012,0.0,0.0,0.0,0.0,0.0,0.0
57.917,1,0.0,0.02884707804689784,0.810265479544432,0.16088744240867012,0.0,0.0,0.02884707804689784,0.810265479544432,0.16088744240867012,0.0
58.0,0,0.0,0.0276816608996469,0.8093482330251233,0.16297010607522977,0.0,0.0,0.0,0.0,0.0,0.0
58.0,1,0.0,0.0276816608996469,0.8093482330251233,0.16297010607522977,0.0,0.0,0.0276816608996469,0.8093482330251233,0.16297010607522977,0.0
58.083,0,0.0,0.026540272971926904,0.8083935639508073,0.16506616307726574,0.0,0.0,0.0,0.0,0.0,0.0
58.083,1,0.0,0.026540272971926904,0.8083935639508073,0.16506616307726574,0.0,0.0,0.026540272971926904,0.8083935639508073,0.16506616307726574,0.0
58.167,0,0.0,0.025422914263737863,0.8074014723214842,0.1671756134147779,0.0,0.0,0.0,0.0,0.0,0.0
58.167,1,0.0,0.025422914263737863,0.8074014723214842,0.1671756134147779,0.0,0.0,0.025422914263737863,0.8074014723214842,0.1671756134147779,0.0
58.25,0,0.0,0.024329584775079776,0.8063719581371539,0.1692984570877664,0.0,0.0,0.0,0.0,0.0,0.0
58.25,1,0.0,0.024329584775079776,0.8063719581371539,0.1692984570877664,0.0,0.0,0.024329584775079776,0.8063719581371539,0.1692984570877664,0.0
58.333,0,0.0,0.023260284505952637,0.8053050213978162,0.1714346940962311,0.0,0.0,0.0,0.0,0.0,0.0
58.333,1,0.0,0.023260284505952637,0.8053050213978162,0.1714346940962311,0.0,0.0,0.023260284505952637,0.8053050213978162,0.1714346940962311,0.0
58.417,0,0.0,0.022215013456356448,0.8042006621034714,0.1735843244401721,0.0,0.0,0.0,0.0,0.0,0.0
58.417,1,0.0,0.022215013456356448,0.8042006621034714,0.1735843244401721,0.0,0.0,0.022215013456356448,0.8042006621034714,0.1735843244401721,0.0
58.5,0,0.0,0.02119377162629121,0.8030588802541194,0.1757473481195894,0.0,0.0,0.0,0.0,0.0,0.0
58.5,1,0.0,0.02119377162629121,0.8030588802541194,0.1757473481195894,0.0,0.0,0.02119377162629121,0.8030588802541194,0.1757473481195894,0.0
58.583,0,0.0,0.020196559015756923,0.80187967584976,0.1779237651344829,0.0,0.0,0.0,0.0,0.0,0.0
58.583,1,0.0,0.020196559015756923,0.80187967584976,0.1779237651344829,0.0,0.0,0.020196559015756923,0.80187967584976,0.1779237651344829,0.0
58.667,0,0.0,0.01922337562475359,0.8006630488903936,0.18011357548485274,0.0,0.0,0.0,0.0,0.0,0.0
58.667,1,0.0,0.01922337562475359,0.8006630488903936,0.18011357548485274,0.0,0.0,0.01922337562475359,0.8006630488903936,0.18011357548485274,0.0
58.75,0,0.0,0.018274221453281204,0.7994089993760201,0.1823167791706988,0.0,0.0,0.0,0.0,0.0,0.0
58.75,1,0.0,0.018274221453281204,0.7994089993760201,0.1823167791706988,0.0,0.0,0.018274221453281204,0.7994089993760201,0.1823167791706988,0.0
58.833,0,0.0,0.01734909650133977,0.7981175273066391,0.18453337619202115,0.0,0.0,0.0,0.0,0.0,0.0
58.833,1,0.0,0.01734909650133977,0.7981175273066391,0.18453337619202115,0.0,0.0,0.01734909650133977,0.7981175273066391,0.18453337619202115,0.0
58.917,0,0.0,0.01644800076892929,0.796788632682251,0.18676336654881975,0.0,0.0,0.0,0.0,0.0,0.0
58.917,1,0.0,0.01644800076892929,0.796788632682251,0.18676336654881975,0.0,0.0,0.01644800076892929,0.796788632682251,0.18676336654881975,0.0
59.0,0,0.0,0.015570934256049758,0.7954223155028556,0.18900675024109462,0.0,0.0,0.0,0.0,0.0,0.0
59.0,1,0.0,0.015570934256049758,0.7954223155028556,0.18900675024109462,0.0,0.0,0.015570934256049758,0.7954223155028556,0.18900675024109462,0.0
59.083,0,0.0,0.014717896962701177,0.794018575768453,0.19126352726884577,0.0,0.0,0.0,0.0,0.0,0.0
59.083,1,0.0,0.014717896962701177,0.794018575768453,0.19126352726884577,0.0,0.0,0.014717896962701177,0.794018575768453,0.19126352726884577,0.0
59.167,0,0.0,0.013888888888883549,0.7925774134790433,0.19353369763207318,0.0,0.0,0.0,0.0,0.0,0.0
59.167,1,0.0,0.013888888888883549,0.7925774134790433,0.19353369763207318,0.0,0.0,0.013888888888883549,0.7925774134790433,0.19353369763207318,0.0
59.25,0,0.0,0.013083910034596868,0.7910988286346263,0.19581726133077687,0.0,0.0,0.0,0.0,0.0,0.0
59.25,1,0.0,0.013083910034596868,0.7910988286346263,0.19581726133077687,0.0,0.0,0.013083910034596868,0.7910988286346263,0.19581726133077687,0.0
59.333,0,0.0,0.012302960399841141,0.7895828212352021,0.1981142183649568,0.0,0.0,0.0,0.0,0.0,0.0
59.333,1,0.0,0.012302960399841141,0.7895828212352021,0.1981142183649568,0.0,0.0,0.012302960399841141,0.7895828212352021,0.1981142183649568,0.0
59.417,0,0.0,0.011546039984616367,0.7880293912807705,0.200424568734613,0.0,0.0,0.0,0.0,0.0,0.0
59.417,1,0.0,0.011546039984616367,0.7880293912807705,0.200424568734613,0.0,0.0,0.011546039984616367,0.7880293912807705,0.200424568734613,0.0
59.5,0,0.0,0.010813148788922542,0.786438538771332,0.2027483124397455,0.0,0.0,0.0,0.0,0.0,0.0
59.5,1,0.0,0.010813148788922542,0.786438538771332,0.2027483124397455,0.0,0.0,0.010813148788922542,0.786438538771332,0.2027483124397455,0.0
59.583,0,0.0,0.010104286812759669,0.7848102637068861,0.20508544948035423,0.0,0.0,0.0,0.0,0.0,0.0
59.583,1,0.0,0.010104286812759669,0.7848102637068861,0.20508544948035423,0.0,0.0,0.010104286812759669,0.7848102637068861,0.20508544948035423,0.0
59.667,0,0.0,0.009419454056127744,0.783144566087433,0.20743597985643927,0.0,0.0,0.0,0.0,0.0,0.0
59.667,1,0.0,0.009419454056127744,0.783144566087433,0.20743597985643927,0.0,0.0,0.009419454056127744,0.783144566087433,0.20743597985643927,0.0
59.75,0,0.0,0.008758650519026771,0.7814414459129727,0.20979990356800055,0.0,0.0,0.0,0.0,0.0,0.0
59.75,1,0.0,0.008758650519026771,0.7814414459129727,0.20979990356800055,0.0,0.0,0.008758650519026771,0.7814414459129727,0.20979990356800055,0.0
59.833,0,0.0,0.00812187620145675,0.7797009031835052,0.21217722061503808,0.0,0.0,0.0,0.0,0.0,0.0
59.833,1,0.0,0.00812187620145675,0.7797009031835052,0.21217722061503808,0.0,0.0,0.00812187620145675,0.7797009031835052,0.21217722061503808,0.0
59.917,0,0.0,0.00750913110341768,0.7779229378990304,0.21456793099755192,0.0,0.0,0.0,0.0,0.0,0.0
59.917,1,0.0,0.00750913110341768,0.7779229378990304,0.21456793099755192,0.0,0.0,0.00750913110341768,0.7779229378990304,0.21456793099755192,0.0
60.0,0,0.0,0.006920415224909561,0.7761075500595483,0.21697203471554197,0.0,0.0,0.0,0.0,0.0,0.0
60.0,1,0.0,0.006920415224909561,0.7761075500595483,0.21697203471554197,0.0,0.0,0.006920415224909561,0.7761075500595483,0.21697203471554197,0.0
60.083,0,0.0,0.006355728565932393,0.7742547396650592,0.21938953176900836,0.0,0.0,0.0,0.0,0.0,0.0
60.083,1,0.0,0.006355728565932393,0.7742547396650592,0.21938953176900836,0.0,0.0,0.006355728565932393,0.7742547396650592,0.21938953176900836,0.0
60.167,0,0.0,0.0058150711264861755,0.7723645067155628,0.22182042215795095,0.0,0.0,0.0,0.0,0.0,0.0
60.167,1,0.0,0.0058150711264861755,0.7723645067155628,0.22182042215795095,0.0,0.0,0.0058150711264861755,0.7723645067155628,0.22182042215795095,0.0
60.25,0,0.0,0.005298442906570909,0.7704368512110592,0.22426470588236988,0.0,0.0,0.0,0.0,0.0,0.0
60.25,1,0.0,0.005298442906570909,0.7704368512110592,0.22426470588236988,0.0,0.0,0.005298442906570909,0.7704368512110592,0.22426470588236988,0.0
60.333,0,0.0,0.004805843906186594,0.7684717731515482,0.22672238294226502,0.0,0.0,0.0,0.0,0.0,0.0
60.333,1,0.0,0.004805843906186594,0.7684717731515482,0.22672238294226502,0.0,0.0,0.004805843906186594,0.7684717731515482,0.22672238294226502,0.0
60.417,0,0.0,0.004337274125333229,0.7664692725370302,0.22919345333763644,0.0,0.0,0.0,0.0,0.0,0.0
60.417,1,0.0,0.004337274125333229,0.7664692725370302,0.22919345333763644,0.0,0.0,0.004337274125333229,0.7664692725370302,0.22919345333763644,0.0
60.5,0,0.0,0.0038927335640108166,0.7644293493675051,0.23167791706848415,0.0,0.0,0.0,0.0,0.0,0.0
60.5,1,0.0,0.0038927335640108166,0.7644293493675051,0.23167791706848415,0.0,0.0,0.0038927335640108166,0.7644293493675051,0.23167791706848415,0.0
60.583,0,0.0,0.003472222222219355,0.7623520036429725,0.23417577413480808,0.0,0.0,0.0,0.0,0.0,0.0
60.583,1,0.0,0.003472222222219355,0.7623520036429725,0.23417577413480808,0.0,0.0,0.003472222222219355,0.7623520036429725,0.23417577413480808,0.0
60.667,0,0.0,0.003075740099958843,0.7602372353634328,0.23668702453660834,0.0,0.0,0.0,0.0,0.0,0.0
60.667,1,0.0,0.003075740099958843,0.7602372353634328,0.23668702453660834,0.0,0.0,0.003075740099958843,0.7602372353634328,0.23668702453660834,0.0
60.75,0,0.0,0.002703287197229283,0.7580850445288858,0.23921166827388482,0.0,0.0,0.0,0.0,0.0,0.0
60.75,1,0.0,0.002703287197229283,0.7580850445288858,0.23921166827388482,0.0,0.0,0.002703287197229283,0.7580850445288858,0.23921166827388482,0.0
60.833,0,0.0,0.002354863514030674,0.7558954311393317,0.2417497053466376,0.0,0.0,0.0,0.0,0.0,0.0
60.833,1,0.0,0.002354863514030674,0.7558954311393317,0.2417497053466376,0.0,0.0,0.002354863514030674,0.7558954311393317,0.2417497053466376,0.0
60.917,0,0.0,0.0020304690503630154,0.7536683951947704,0.24430113575486664,0.0,0.0,0.0,0.0,0.0,0.0
60.917,1,0.0,0.0020304690503630154,0.7536683951947704,0.24430113575486664,0.0,0.0,0.0020304690503630154,0.7536683951947704,0.24430113575486664,0.0
61.0,0,0.0,0.0017301038062263083,0.7514039366952017,0.24686595949857193,0.0,0.0,0.0,0.0,0.0,0.0
61.0,1,0.0,0.0017301038062263083,0.7514039366952017,0.24686595949857193,0.0,0.0,0.0017301038062263083,0.7514039366952017,0.24686595949857193,0.0
61.083,0,0.0,0.0014537677816205523,0.7491020556406259,0.2494441765777535,0.0,0.0,0.0,0.0,0.0,0.0
61.083,1,0.0,0.0014537677816205523,0.7491020556406259,0.2494441765777535,0.0,0.0,0.0014537677816205523,0.7491020556406259,0.2494441765777535,0.0
61.167,0,0.0,0.0012014609765457472,0.7467627520310429,0.25203578699241136,0.0,0.0,0.0,0.0,0.0,0.0
61.167,1,0.0,0.0012014609765457472,0.7467627520310429,0.25203578699241136,0.0,0.0,0.0012014609765457472,0.7467627520310429,0.25203578699241136,0.0
61.25,0,0.0,0.0009731833910018929,0.7443860258664526,0.2546407907425454,0.0,0.0,0.0,0.0,0.0,0.0
61.25,1,0.0,0.0009731833910018929,0.7443860258664526,0.2546407907425454,0.0,0.0,0.0009731833910018929,0.7443860258664526,0.2546407907425454,0.0
61.333,0,0.0,0.0007689350249889896,0.7419718771468552,0.2572591878281558,0.0,0.0,0.0,0.0,0.0,0.0
61.333,1,0.0,0.0007689350249889896,0.7419718771468552,0.2572591878281558,0.0,0.0,0.0007689350249889896,0.7419718771468552,0.2572591878281558,0.0
61.417,0,0.0,0.0005887158785070374,0.7395203058722504,0.2598909782492424,0.0,0.0,0.0,0.0,0.0,0.0
61.417,1,0.0,0.0005887158785070374,0.7395203058722504,0.2598909782492424,0.0,0.0,0.0005887158785070374,0.7395203058722504,0.2598909782492424,0.0
61.5,0,0.0,0.00043252595155603623,0.7370313120426386,0.2625361620058053,0.0,0.0,0.0,0.0,0.0,0.0
61.5,1,0.0,0.00043252595155603623,0.7370313120426386,0.2625361620058053,0.0,0.0,0.00043252595155603623,0.7370313120426386,0.2625361620058053,0.0
61.583,0,0.0,0.00030036524413598603,0.7345048956580195,0.2651947390978445,0.0,0.0,0.0,0.0,0.0,0.0
61.583,1,0.0,0.00030036524413598603,0.7345048956580195,0.2651947390978445,0.0,0.0,0.00030036524413598603,0.7345048956580195,0.2651947390978445,0.0
61.667,0,0.0,0.0001922337562468868,0.7319410567183932,0.26786670952536,0.0,0.0,0.0,0.0,0.0,0.0
61.667,1,0.0,0.0001922337562468868,0.7319410567183932,0.26786670952536,0.0,0.0,0.0001922337562468868,0.7319410567183932,0.26786670952536,0.0
61.75,0,0.0,0.0001081314878887386,0.7293397952237595,0.2705520732883517,0.0,0.0,0.0,0.0,0.0,0.0
61.75,1,0.0,0.0001081314878887386,0.7293397952237595,0.2705520732883517,0.0,0.0,0.0001081314878887386,0.7293397952237595,0.2705520732883517,0.0
61.833,0,0.0,4.805843906154141e-05,0.7267011111741187,0.2732508303868197,0.0,0.0,0.0,0.0,0.0,0.0
61.833,1,0.0,4.805843906154141e-05,0.7267011111741187,0.2732508303868197,0.0,0.0,4.805843906154141e-05,0.7267011111741187,0.2732508303868197,0.0
61.917,0,0.0,1.2014609765295201e-05,0.7240250045694708,0.2759629808207639,0.0,0.0,0.0,0.0,0.0,0.0
61.917,1,0.0,1.2014609765295201e-05,0.7240250045694708,0.2759629808207639,0.0,0.0,1.2014609765295201e-05,0.7240250045694708,0.2759629808207639,0.0
62.0,0,0.0,0.0,0.7213114754098157,0.27868852459018445,2.0194839173657902e-28,0.0,0.0,0.0,0.0,0.0
62.0,1,0.0,0.0,0.7213114754098157,0.27868852459018445,2.0194839173657902e-28,0.0,0.0,0.7213114754098157,0.27868852459018445,2.0194839173657902e-28
62.083,0,0.0,0.0,0.7185818223215559,0.28141459067201613,3.587006427969552e-06,0.0,0.0,0.0,0.0,0.0
62.083,1,0.0,0.0,0.7185818223215559,0.28141459067201613,3.587006427969552e-06,0.0,0.0,0.7185818223215559,0.28141459067201613,3.587006427969552e-06
62.167,0,0.0,0.0,0.7158573439310939,0.2841283080431944,1.434802571177055e-05,0.0,0.0,0.0,0.0,0.0
62.167,1,0.0,0.0,0.7158573439310939,0.2841283080431944,1.434802571177055e-05,0.0,0.0,0.7158573439310939,0.2841283080431944,1.434802571177055e-05
62.25,0,0.0,0.0,0.7131380402384294,0.2868296767037191,3.228305785140299e-05,0.0,0.0,0.0,0.0,0.0
62.25,1,0.0,0.0,0.7131380402384294,0.2868296767037191,3.228305785140299e-05,0.0,0.0,0.7131380402384294,0.2868296767037191,3.228305785140299e-05
62.333,0,0.0,0.0,0.7104239112435627,0.2895186966535904,5.739210284686688e-05,0.0,0.0,0.0,0.0,0.0
62.333,1,0.0,0.0,0.7104239112435627,0.2895186966535904,5.739210284686688e-05,0.0,0.0,0.7104239112435627,0.2895186966535904,5.739210284686688e-05
62.417,0,0.0,0.0,0.7077149569464936,0.29219536789280814,8.967516069816221e-05,0.0,0.0,0.0,0.0,0.0
62.417,1,0.0,0.0,0.7077149569464936,0.29219536789280814,8.967516069816221e-05,0.0,0.0,0.7077149569464936,0.29219536789280814,8.967516069816221e-05
62.5,0,0.0,0.0,0.7050111773472222,0.2948596904213725,0.00012913223140528898,0.0,0.0,0.0,0.0,0.0
62.5,1,0.0,0.0,0.7050111773472222,0.2948596904213725,0.00012913223140528898,0.0,0.0,0.7050111773472222,0.2948596904213725,0.00012913223140528898
62.583,0,0.0,0.0,0.7023125724457484,0.2975116642392834,0.00017576331496824723,0.0,0.0,0.0,0.0,0.0
62.583,1,0.0,0.0,0.7023125724457484,0.2975116642392834,0.00017576331496824723,0.0,0.0,0.7023125724457484,0.2975116642392834,0.00017576331496824723
62.667,0,0.0,0.0,0.6996191422420722,0.3001512893465407,0.00022956841138703688,0.0,0.0,0.0,0.0,0.0
62.667,1,0.0,0.0,0.6996191422420722,0.3001512893465407,0.00022956841138703688,0.0,0.0,0.6996191422420722,0.3001512893465407,0.00022956841138703688
62.75,0,0.0,0.0,0.6969308867361939,0.3027785657431446,0.000290547520661658,0.0,0.0,0.0,0.0,0.0
62.75,1,0.0,0.0,0.6969308867361939,0.3027785657431446,0.000290547520661658,0.0,0.0,0.6969308867361939,0.3027785657431446,0.000290547520661658
62.833,0,0.0,0.0,0.6942478059281129,0.30539349342909494,0.00035870064279211055,0.0,0.0,0.0,0.0,0.0
62.833,1,0.0,0.0,0.6942478059281129,0.30539349342909494,0.00035870064279211055,0.0,0.0,0.6942478059281129,0.30539349342909494,0.00035870064279211055
62.917,0,0.0,0.0,0.6915698998178298,0.30799607240439186,0.00043402777777839456,0.0,0.0,0.0,0.0,0.0
62.917,1,0.0,0.0,0.6915698998178298,0.30799607240439186,0.00043402777777839456,0.0,0.0,0.6915698998178298,0.30799607240439186,0.00043402777777839456
63.0,0,0.0,0.0,0.6888971684053441,0.3105863026690353,0.00051652892562051,0.0,0.0,0.0,0.0,0.0
63.0,1,0.0,0.0,0.6888971684053441,0.3105863026690353,0.00051652892562051,0.0,0.0,0.6888971684053441,0.3105863026690353,0.00051652892562051
63.083,0,0.0,0.0,0.6862296116906563,0.3131641842230253,0.0006062040863184569,0.0,0.0,0.0,0.0,0.0
63.083,1,0.0,0.0,0.6862296116906563,0.3131641842230253,0.0006062040863184569,0.0,0.0,0.6862296116906563,0.3131641842230253,0.0006062040863184569
63.167,0,0.0,0.0,0.683567229673766,0.31572971706636177,0.0007030532598722353,0.0,0.0,0.0,0.0,0.0
63.167,1,0.0,0.0,0.683567229673766,0.31572971706636177,0.0007030532598722353,0.0,0.0,0.683567229673766,0.31572971706636177,0.0007030532598722353
63.25,0,0.0,0.0,0.6809100223546733,0.3182829011990447,0.000807076446281845,0.0,0.0,0.0,0.0,0.0
63.25,1,0.0,0.0,0.6809100223546733,0.3182829011990447,0.000807076446281845,0.0,0.0,0.6809100223546733,0.3182829011990447,0.000807076446281845
63.333,0,0.0,0.0,0.6782579897333785,0.3208237366210742,0.0009182736455472862,0.0,0.0,0.0,0.0,0.0
63.333,1,0.0,0.0,0.6782579897333785,0.3208237366210742,0.0009182736455472862,0.0,0.0,0.6782579897333785,0.3208237366210742,0.0009182736455472862
63.417,0,0.0,0.0,0.6756111318098811,0.32335222333245023,0.001036644857668559,0.0,0.0,0.0,0.0,0.0
63.417,1,0.0,0.0,0.6756111318098811,0.32335222333245023,0.001036644857668559,0.0,0.0,0.6756111318098811,0.32335222333245023,0.001036644857668559
63.5,0,0.0,0.0,0.6729694485841815,0.3258683613331728,0.0011621900826456631,0.0,0.0,0.0,0.0,0.0
63.5,1,0.0,0.0,0.6729694485841815,0.3258683613331728,0.0011621900826456631,0.0,0.0,0.6729694485841815,0.3258683613331728,0.0011621900826456631
63.583,0,0.0,0.0,0.6703329400562796,0.32837215062324193,0.0012949093204785986,0.0,0.0,0.0,0.0,0.0
63.583,1,0.0,0.0,0.6703329400562796,0.32837215062324193,0.0012949093204785986,0.0,0.0,0.6703329400562796,0.32837215062324193,0.0012949093204785986
63.667,0,0.0,0.0,0.6677016062261751,0.33086359120265746,0.0014348025711673656,0.0,0.0,0.0,0.0,0.0
