age,female,"bs(age, df=6, degree=1, include_intercept=False)[0]","bs(age, df=6, degree=1, include_intercept=False)[1]","bs(age, df=6, degree=1, include_intercept=False)[2]","bs(age, df=6, degree=1, include_intercept=False)[3]","bs(age, df=6, degree=1, include_intercept=False)[4]","bs(age, df=6, degree=1, include_intercept=False)[5]","bs(age, df=6, degree=1, include_intercept=False)[0]:female","bs(age, df=6, degree=1, include_intercept=False)[1]:female","bs(age, df=6, degree=1, include_intercept=False)[2]:female","bs(age, df=6, degree=1, include_intercept=False)[3]:female","bs(age, df=6, degree=1, include_intercept=False)[4]:female","bs(age, df=6, degree=1, include_intercept=False)[5]:female"
47.417,1,0.0,0.0,0.7803030303030112,0.21969696969698888,0.0,0.0,0.0,0.0,0.7803030303030112,0.21969696969698888,0.0,0.0
47.5,0,0.0,0.0,0.7727272727272534,0.22727272727274667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.5,1,0.0,0.0,0.7727272727272534,0.22727272727274667,0.0,0.0,0.0,0.0,0.7727272727272534,0.22727272727274667,0.0,0.0
47.583,0,0.0,0.0,0.7651515151514956,0.23484848484850446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.583,1,0.0,0.0,0.7651515151514956,0.23484848484850446,0.0,0.0,0.0,0.0,0.7651515151514956,0.23484848484850446,0.0,0.0
47.667,0,0.0,0.0,0.7575757575757378,0.24242424242426225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.667,1,0.0,0.0,0.7575757575757378,0.24242424242426225,0.0,0.0,0.0,0.0,0.7575757575757378,0.24242424242426225,0.0,0.0
47.75,0,0.0,0.0,0.74999999999998,0.25000000000002004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.75,1,0.0,0.0,0.74999999999998,0.25000000000002004,0.0,0.0,0.0,0.0,0.74999999999998,0.25000000000002004,0.0,0.0
47.833,0,0.0,0.0,0.7424242424242222,0.25757575757577783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.833,1,0.0,0.0,0.7424242424242222,0.25757575757577783,0.0,0.0,0.0,0.0,0.7424242424242222,0.25757575757577783,0.0,0.0
47.917,0,0.0,0.0,0.7348484848484644,0.2651515151515356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47.917,1,0.0,0.0,0.7348484848484644,0.2651515151515356,0.0,0.0,0.0,0.0,0.7348484848484644,0.2651515151515356,0.0,0.0
48.0,0,0.0,0.0,0.7272727272727066,0.2727272727272934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.0,1,0.0,0.0,0.7272727272727066,0.2727272727272934,0.0,0.0,0.0,0.0,0.7272727272727066,0.2727272727272934,0.0,0.0
48.083,0,0.0,0.0,0.7196969696969489,0.2803030303030512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.083,1,0.0,0.0,0.7196969696969489,0.2803030303030512,0.0,0.0,0.0,0.0,0.7196969696969489,0.2803030303030512,0.0,0.0
48.167,0,0.0,0.0,0.7121212121211911,0.287878787878809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.167,1,0.0,0.0,0.7121212121211911,0.287878787878809,0.0,0.0,0.0,0.0,0.7121212121211911,0.287878787878809,0.0,0.0
48.25,0,0.0,0.0,0.7045454545454333,0.2954545454545668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.25,1,0.0,0.0,0.7045454545454333,0.2954545454545668,0.0,0.0,0.0,0.0,0.7045454545454333,0.2954545454545668,0.0,0.0
48.333,0,0.0,0.0,0.6969696969696755,0.3030303030303246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.333,1,0.0,0.0,0.6969696969696755,0.3030303030303246,0.0,0.0,0.0,0.0,0.6969696969696755,0.3030303030303246,0.0,0.0
48.417,0,0.0,0.0,0.6893939393939177,0.31060606060608237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.417,1,0.0,0.0,0.6893939393939177,0.31060606060608237,0.0,0.0,0.0,0.0,0.6893939393939177,0.31060606060608237,0.0,0.0
48.5,0,0.0,0.0,0.6818181818181599,0.31818181818184016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.5,1,0.0,0.0,0.6818181818181599,0.31818181818184016,0.0,0.0,0.0,0.0,0.6818181818181599,0.31818181818184016,0.0,0.0
48.583,0,0.0,0.0,0.6742424242424021,0.32575757575759795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.583,1,0.0,0.0,0.6742424242424021,0.32575757575759795,0.0,0.0,0.0,0.0,0.6742424242424021,0.32575757575759795,0.0,0.0
48.667,0,0.0,0.0,0.6666666666666443,0.33333333333335574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.667,1,0.0,0.0,0.6666666666666443,0.33333333333335574,0.0,0.0,0.0,0.0,0.6666666666666443,0.33333333333335574,0.0,0.0
48.75,0,0.0,0.0,0.6590909090908865,0.34090909090911353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.75,1,0.0,0.0,0.6590909090908865,0.34090909090911353,0.0,0.0,0.0,0.0,0.6590909090908865,0.34090909090911353,0.0,0.0
48.833,0,0.0,0.0,0.6515151515151287,0.3484848484848713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.833,1,0.0,0.0,0.6515151515151287,0.3484848484848713,0.0,0.0,0.0,0.0,0.6515151515151287,0.3484848484848713,0.0,0.0
48.917,0,0.0,0.0,0.6439393939393709,0.3560606060606291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48.917,1,0.0,0.0,0.6439393939393709,0.3560606060606291,0.0,0.0,0.0,0.0,0.6439393939393709,0.3560606060606291,0.0,0.0
49.0,0,0.0,0.0,0.6363636363636131,0.3636363636363869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,1,0.0,0.0,0.6363636363636131,0.3636363636363869,0.0,0.0,0.0,0.0,0.6363636363636131,0.3636363636363869,0.0,0.0
49.083,0,0.0,0.0,0.6287878787878554,0.3712121212121447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.083,1,0.0,0.0,0.6287878787878554,0.3712121212121447,0.0,0.0,0.0,0.0,0.6287878787878554,0.3712121212121447,0.0,0.0
49.167,0,0.0,0.0,0.6212121212120976,0.3787878787879025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.167,1,0.0,0.0,0.6212121212120976,0.3787878787879025,0.0,0.0,0.0,0.0,0.6212121212120976,0.3787878787879025,0.0,0.0
49.25,0,0.0,0.0,0.6136363636363398,0.3863636363636603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.25,1,0.0,0.0,0.6136363636363398,0.3863636363636603,0.0,0.0,0.0,0.0,0.6136363636363398,0.3863636363636603,0.0,0.0
49.333,0,0.0,0.0,0.606060606060582,0.39393939393941807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.333,1,0.0,0.0,0.606060606060582,0.39393939393941807,0.0,0.0,0.0,0.0,0.606060606060582,0.39393939393941807,0.0,0.0
49.417,0,0.0,0.0,0.5984848484848242,0.40151515151517586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.417,1,0.0,0.0,0.5984848484848242,0.40151515151517586,0.0,0.0,0.0,0.0,0.5984848484848242,0.40151515151517586,0.0,0.0
49.5,0,0.0,0.0,0.5909090909090664,0.40909090909093365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.5,1,0.0,0.0,0.5909090909090664,0.40909090909093365,0.0,0.0,0.0,0.0,0.5909090909090664,0.40909090909093365,0.0,0.0
49.583,0,0.0,0.0,0.5833333333333086,0.41666666666669144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.583,1,0.0,0.0,0.5833333333333086,0.41666666666669144,0.0,0.0,0.0,0.0,0.5833333333333086,0.41666666666669144,0.0,0.0
49.667,0,0.0,0.0,0.5757575757575508,0.42424242424244923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.667,1,0.0,0.0,0.5757575757575508,0.42424242424244923,0.0,0.0,0.0,0.0,0.5757575757575508,0.42424242424244923,0.0,0.0
49.75,0,0.0,0.0,0.568181818181793,0.431818181818207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.75,1,0.0,0.0,0.568181818181793,0.431818181818207,0.0,0.0,0.0,0.0,0.568181818181793,0.431818181818207,0.0,0.0
49.833,0,0.0,0.0,0.5606060606060352,0.4393939393939648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.833,1,0.0,0.0,0.5606060606060352,0.4393939393939648,0.0,0.0,0.0,0.0,0.5606060606060352,0.4393939393939648,0.0,0.0
49.917,0,0.0,0.0,0.5530303030302774,0.4469696969697226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.917,1,0.0,0.0,0.5530303030302774,0.4469696969697226,0.0,0.0,0.0,0.0,0.5530303030302774,0.4469696969697226,0.0,0.0
50.0,0,0.0,0.0,0.5454545454545197,0.4545454545454804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.0,1,0.0,0.0,0.5454545454545197,0.4545454545454804,0.0,0.0,0.0,0.0,0.5454545454545197,0.4545454545454804,0.0,0.0
50.083,0,0.0,0.0,0.5378787878787619,0.4621212121212382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.083,1,0.0,0.0,0.5378787878787619,0.4621212121212382,0.0,0.0,0.0,0.0,0.5378787878787619,0.4621212121212382,0.0,0.0
50.167,0,0.0,0.0,0.5303030303030041,0.469696969696996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.167,1,0.0,0.0,0.5303030303030041,0.469696969696996,0.0,0.0,0.0,0.0,0.5303030303030041,0.469696969696996,0.0,0.0
50.25,0,0.0,0.0,0.5227272727272463,0.47727272727275377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.25,1,0.0,0.0,0.5227272727272463,0.47727272727275377,0.0,0.0,0.0,0.0,0.5227272727272463,0.47727272727275377,0.0,0.0
50.333,0,0.0,0.0,0.5151515151514885,0.48484848484851156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.333,1,0.0,0.0,0.5151515151514885,0.48484848484851156,0.0,0.0,0.0,0.0,0.5151515151514885,0.48484848484851156,0.0,0.0
50.417,0,0.0,0.0,0.5075757575757307,0.49242424242426935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.417,1,0.0,0.0,0.5075757575757307,0.49242424242426935,0.0,0.0,0.0,0.0,0.5075757575757307,0.49242424242426935,0.0,0.0
50.5,0,0.0,0.0,0.4999999999999729,0.5000000000000271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.5,1,0.0,0.0,0.4999999999999729,0.5000000000000271,0.0,0.0,0.0,0.0,0.4999999999999729,0.5000000000000271,0.0,0.0
50.583,0,0.0,0.0,0.4924242424242151,0.5075757575757849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.583,1,0.0,0.0,0.4924242424242151,0.5075757575757849,0.0,0.0,0.0,0.0,0.4924242424242151,0.5075757575757849,0.0,0.0
50.667,0,0.0,0.0,0.48484848484845733,0.5151515151515427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.667,1,0.0,0.0,0.48484848484845733,0.5151515151515427,0.0,0.0,0.0,0.0,0.48484848484845733,0.5151515151515427,0.0,0.0
50.75,0,0.0,0.0,0.47727272727269954,0.5227272727273005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.75,1,0.0,0.0,0.47727272727269954,0.5227272727273005,0.0,0.0,0.0,0.0,0.47727272727269954,0.5227272727273005,0.0,0.0
50.833,0,0.0,0.0,0.46969696969694175,0.5303030303030583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.833,1,0.0,0.0,0.46969696969694175,0.5303030303030583,0.0,0.0,0.0,0.0,0.46969696969694175,0.5303030303030583,0.0,0.0
50.917,0,0.0,0.0,0.46212121212118396,0.537878787878816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.917,1,0.0,0.0,0.46212121212118396,0.537878787878816,0.0,0.0,0.0,0.0,0.46212121212118396,0.537878787878816,0.0,0.0
51.0,0,0.0,0.0,0.4545454545454261,0.545454545454574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,1,0.0,0.0,0.4545454545454261,0.545454545454574,0.0,0.0,0.0,0.0,0.4545454545454261,0.545454545454574,0.0,0.0
51.083,0,0.0,0.0,0.4469696969696683,0.5530303030303317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.083,1,0.0,0.0,0.4469696969696683,0.5530303030303317,0.0,0.0,0.0,0.0,0.4469696969696683,0.5530303030303317,0.0,0.0
51.167,0,0.0,0.0,0.4393939393939105,0.5606060606060895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.167,1,0.0,0.0,0.4393939393939105,0.5606060606060895,0.0,0.0,0.0,0.0,0.4393939393939105,0.5606060606060895,0.0,0.0
51.25,0,0.0,0.0,0.43181818181815274,0.5681818181818473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.25,1,0.0,0.0,0.43181818181815274,0.5681818181818473,0.0,0.0,0.0,0.0,0.43181818181815274,0.5681818181818473,0.0,0.0
51.333,0,0.0,0.0,0.42424242424239494,0.5757575757576051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.333,1,0.0,0.0,0.42424242424239494,0.5757575757576051,0.0,0.0,0.0,0.0,0.42424242424239494,0.5757575757576051,0.0,0.0
51.417,0,0.0,0.0,0.41666666666663715,0.5833333333333629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.417,1,0.0,0.0,0.41666666666663715,0.5833333333333629,0.0,0.0,0.0,0.0,0.41666666666663715,0.5833333333333629,0.0,0.0
51.5,0,0.0,0.0,0.40909090909087936,0.5909090909091207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.5,1,0.0,0.0,0.40909090909087936,0.5909090909091207,0.0,0.0,0.0,0.0,0.40909090909087936,0.5909090909091207,0.0,0.0
51.583,0,0.0,0.0,0.40151515151512157,0.5984848484848785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.583,1,0.0,0.0,0.40151515151512157,0.5984848484848785,0.0,0.0,0.0,0.0,0.40151515151512157,0.5984848484848785,0.0,0.0
51.667,0,0.0,0.0,0.3939393939393638,0.6060606060606363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.667,1,0.0,0.0,0.3939393939393638,0.6060606060606363,0.0,0.0,0.0,0.0,0.3939393939393638,0.6060606060606363,0.0,0.0
51.75,0,0.0,0.0,0.386363636363606,0.6136363636363941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.75,1,0.0,0.0,0.386363636363606,0.6136363636363941,0.0,0.0,0.0,0.0,0.386363636363606,0.6136363636363941,0.0,0.0
51.833,0,0.0,0.0,0.3787878787878482,0.6212121212121519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.833,1,0.0,0.0,0.3787878787878482,0.6212121212121519,0.0,0.0,0.0,0.0,0.3787878787878482,0.6212121212121519,0.0,0.0
51.917,0,0.0,0.0,0.3712121212120904,0.6287878787879096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.917,1,0.0,0.0,0.3712121212120904,0.6287878787879096,0.0,0.0,0.0,0.0,0.3712121212120904,0.6287878787879096,0.0,0.0
52.0,0,0.0,0.0,0.3636363636363326,0.6363636363636674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,1,0.0,0.0,0.3636363636363326,0.6363636363636674,0.0,0.0,0.0,0.0,0.3636363636363326,0.6363636363636674,0.0,0.0
52.083,0,0.0,0.0,0.3560606060605748,0.6439393939394252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.083,1,0.0,0.0,0.3560606060605748,0.6439393939394252,0.0,0.0,0.0,0.0,0.3560606060605748,0.6439393939394252,0.0,0.0
52.167,0,0.0,0.0,0.34848484848481703,0.651515151515183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.167,1,0.0,0.0,0.34848484848481703,0.651515151515183,0.0,0.0,0.0,0.0,0.34848484848481703,0.651515151515183,0.0,0.0
52.25,0,0.0,0.0,0.34090909090905924,0.6590909090909408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.25,1,0.0,0.0,0.34090909090905924,0.6590909090909408,0.0,0.0,0.0,0.0,0.34090909090905924,0.6590909090909408,0.0,0.0
52.333,0,0.0,0.0,0.33333333333330145,0.6666666666666986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.333,1,0.0,0.0,0.33333333333330145,0.6666666666666986,0.0,0.0,0.0,0.0,0.33333333333330145,0.6666666666666986,0.0,0.0
52.417,0,0.0,0.0,0.32575757575754366,0.6742424242424564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.417,1,0.0,0.0,0.32575757575754366,0.6742424242424564,0.0,0.0,0.0,0.0,0.32575757575754366,0.6742424242424564,0.0,0.0
52.5,0,0.0,0.0,0.31818181818178587,0.6818181818182142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.5,1,0.0,0.0,0.31818181818178587,0.6818181818182142,0.0,0.0,0.0,0.0,0.31818181818178587,0.6818181818182142,0.0,0.0
52.583,0,0.0,0.0,0.3106060606060281,0.689393939393972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.583,1,0.0,0.0,0.3106060606060281,0.689393939393972,0.0,0.0,0.0,0.0,0.3106060606060281,0.689393939393972,0.0,0.0
52.667,0,0.0,0.0,0.3030303030302703,0.6969696969697298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.667,1,0.0,0.0,0.3030303030302703,0.6969696969697298,0.0,0.0,0.0,0.0,0.3030303030302703,0.6969696969697298,0.0,0.0
52.75,0,0.0,0.0,0.2954545454545125,0.7045454545454876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.75,1,0.0,0.0,0.2954545454545125,0.7045454545454876,0.0,0.0,0.0,0.0,0.2954545454545125,0.7045454545454876,0.0,0.0
52.833,0,0.0,0.0,0.2878787878787547,0.7121212121212454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.833,1,0.0,0.0,0.2878787878787547,0.7121212121212454,0.0,0.0,0.0,0.0,0.2878787878787547,0.7121212121212454,0.0,0.0
52.917,0,0.0,0.0,0.2803030303029969,0.7196969696970031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.917,1,0.0,0.0,0.2803030303029969,0.7196969696970031,0.0,0.0,0.0,0.0,0.2803030303029969,0.7196969696970031,0.0,0.0
53.0,0,0.0,0.0,0.2727272727272391,0.7272727272727609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.0,1,0.0,0.0,0.2727272727272391,0.7272727272727609,0.0,0.0,0.0,0.0,0.2727272727272391,0.7272727272727609,0.0,0.0
53.083,0,0.0,0.0,0.26515151515148133,0.7348484848485187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.083,1,0.0,0.0,0.26515151515148133,0.7348484848485187,0.0,0.0,0.0,0.0,0.26515151515148133,0.7348484848485187,0.0,0.0
53.167,0,0.0,0.0,0.25757575757572354,0.7424242424242765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.167,1,0.0,0.0,0.25757575757572354,0.7424242424242765,0.0,0.0,0.0,0.0,0.25757575757572354,0.7424242424242765,0.0,0.0
53.25,0,0.0,0.0,0.24999999999996578,0.7500000000000343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.25,1,0.0,0.0,0.24999999999996578,0.7500000000000343,0.0,0.0,0.0,0.0,0.24999999999996578,0.7500000000000343,0.0,0.0
53.333,0,0.0,0.0,0.242424242424208,0.7575757575757921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.333,1,0.0,0.0,0.242424242424208,0.7575757575757921,0.0,0.0,0.0,0.0,0.242424242424208,0.7575757575757921,0.0,0.0
53.417,0,0.0,0.0,0.2348484848484502,0.7651515151515499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.417,1,0.0,0.0,0.2348484848484502,0.7651515151515499,0.0,0.0,0.0,0.0,0.2348484848484502,0.7651515151515499,0.0,0.0
53.5,0,0.0,0.0,0.2272727272726924,0.7727272727273077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.5,1,0.0,0.0,0.2272727272726924,0.7727272727273077,0.0,0.0,0.0,0.0,0.2272727272726924,0.7727272727273077,0.0,0.0
53.583,0,0.0,0.0,0.2196969696969346,0.7803030303030655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.583,1,0.0,0.0,0.2196969696969346,0.7803030303030655,0.0,0.0,0.0,0.0,0.2196969696969346,0.7803030303030655,0.0,0.0
53.667,0,0.0,0.0,0.21212121212117682,0.7878787878788233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.667,1,0.0,0.0,0.21212121212117682,0.7878787878788233,0.0,0.0,0.0,0.0,0.21212121212117682,0.7878787878788233,0.0,0.0
53.75,0,0.0,0.0,0.20454545454541903,0.795454545454581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.75,1,0.0,0.0,0.20454545454541903,0.795454545454581,0.0,0.0,0.0,0.0,0.20454545454541903,0.795454545454581,0.0,0.0
53.833,0,0.0,0.0,0.19696969696966124,0.8030303030303388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.833,1,0.0,0.0,0.19696969696966124,0.8030303030303388,0.0,0.0,0.0,0.0,0.19696969696966124,0.8030303030303388,0.0,0.0
53.917,0,0.0,0.0,0.18939393939390345,0.8106060606060966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53.917,1,0.0,0.0,0.18939393939390345,0.8106060606060966,0.0,0.0,0.0,0.0,0.18939393939390345,0.8106060606060966,0.0,0.0
54.0,0,0.0,0.0,0.18181818181814566,0.8181818181818544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,1,0.0,0.0,0.18181818181814566,0.8181818181818544,0.0,0.0,0.0,0.0,0.18181818181814566,0.8181818181818544,0.0,0.0
54.083,0,0.0,0.0,0.17424242424238787,0.8257575757576122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.083,1,0.0,0.0,0.17424242424238787,0.8257575757576122,0.0,0.0,0.0,0.0,0.17424242424238787,0.8257575757576122,0.0,0.0
54.167,0,0.0,0.0,0.16666666666663008,0.83333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.167,1,0.0,0.0,0.16666666666663008,0.83333333333337,0.0,0.0,0.0,0.0,0.16666666666663008,0.83333333333337,0.0,0.0
54.25,0,0.0,0.0,0.15909090909087228,0.8409090909091278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.25,1,0.0,0.0,0.15909090909087228,0.8409090909091278,0.0,0.0,0.0,0.0,0.15909090909087228,0.8409090909091278,0.0,0.0
54.333,0,0.0,0.0,0.1515151515151145,0.8484848484848856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.333,1,0.0,0.0,0.1515151515151145,0.8484848484848856,0.0,0.0,0.0,0.0,0.1515151515151145,0.8484848484848856,0.0,0.0
54.417,0,0.0,0.0,0.1439393939393567,0.8560606060606434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.417,1,0.0,0.0,0.1439393939393567,0.8560606060606434,0.0,0.0,0.0,0.0,0.1439393939393567,0.8560606060606434,0.0,0.0
54.5,0,0.0,0.0,0.1363636363635989,0.8636363636364012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.5,1,0.0,0.0,0.1363636363635989,0.8636363636364012,0.0,0.0,0.0,0.0,0.1363636363635989,0.8636363636364012,0.0,0.0
54.583,0,0.0,0.0,0.12878787878784112,0.871212121212159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.583,1,0.0,0.0,0.12878787878784112,0.871212121212159,0.0,0.0,0.0,0.0,0.12878787878784112,0.871212121212159,0.0,0.0
54.667,0,0.0,0.0,0.12121212121208332,0.8787878787879168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.667,1,0.0,0.0,0.12121212121208332,0.8787878787879168,0.0,0.0,0.0,0.0,0.12121212121208332,0.8787878787879168,0.0,0.0
54.75,0,0.0,0.0,0.11363636363632552,0.8863636363636745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.75,1,0.0,0.0,0.11363636363632552,0.8863636363636745,0.0,0.0,0.0,0.0,0.11363636363632552,0.8863636363636745,0.0,0.0
54.833,0,0.0,0.0,0.10606060606056773,0.8939393939394323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.833,1,0.0,0.0,0.10606060606056773,0.8939393939394323,0.0,0.0,0.0,0.0,0.10606060606056773,0.8939393939394323,0.0,0.0
54.917,0,0.0,0.0,0.09848484848480994,0.9015151515151901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.917,1,0.0,0.0,0.09848484848480994,0.9015151515151901,0.0,0.0,0.0,0.0,0.09848484848480994,0.9015151515151901,0.0,0.0
55.0,0,0.0,0.0,0.09090909090905215,0.9090909090909479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,1,0.0,0.0,0.09090909090905215,0.9090909090909479,0.0,0.0,0.0,0.0,0.09090909090905215,0.9090909090909479,0.0,0.0
55.083,0,0.0,0.0,0.08333333333329436,0.9166666666667057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.083,1,0.0,0.0,0.08333333333329436,0.9166666666667057,0.0,0.0,0.0,0.0,0.08333333333329436,0.9166666666667057,0.0,0.0
55.167,0,0.0,0.0,0.07575757575753657,0.9242424242424635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.167,1,0.0,0.0,0.07575757575753657,0.9242424242424635,0.0,0.0,0.0,0.0,0.07575757575753657,0.9242424242424635,0.0,0.0
55.25,0,0.0,0.0,0.06818181818177878,0.9318181818182213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.25,1,0.0,0.0,0.06818181818177878,0.9318181818182213,0.0,0.0,0.0,0.0,0.06818181818177878,0.9318181818182213,0.0,0.0
55.333,0,0.0,0.0,0.06060606060602099,0.9393939393939791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.333,1,0.0,0.0,0.06060606060602099,0.9393939393939791,0.0,0.0,0.0,0.0,0.06060606060602099,0.9393939393939791,0.0,0.0
55.417,0,0.0,0.0,0.053030303030263196,0.9469696969697369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.417,1,0.0,0.0,0.053030303030263196,0.9469696969697369,0.0,0.0,0.0,0.0,0.053030303030263196,0.9469696969697369,0.0,0.0
55.5,0,0.0,0.0,0.045454545454505405,0.9545454545454947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.5,1,0.0,0.0,0.045454545454505405,0.9545454545454947,0.0,0.0,0.0,0.0,0.045454545454505405,0.9545454545454947,0.0,0.0
55.583,0,0.0,0.0,0.03787878787874761,0.9621212121212525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.583,1,0.0,0.0,0.03787878787874761,0.9621212121212525,0.0,0.0,0.0,0.0,0.03787878787874761,0.9621212121212525,0.0,0.0
55.667,0,0.0,0.0,0.030303030302989826,0.9696969696970102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
