Insured,Uninsured
0.5174576625548819,0.39968358981734503
0.5182939577670918,0.39997123543794044
0.519687783120775,0.400690349489429
0.5203382349524938,0.40097799511002447
0.5213836039677562,0.40184093197181076
0.5221966687574047,0.4025600460232993
0.5231723465049829,0.40327916007478787
0.5242177155202453,0.403710628505681
0.5253792366483147,0.4045735653674673
0.5260529189025949,0.40543650222925354
0.5272376704532256,0.4060117934704444
0.5280971960879969,0.40658708471163524
0.5291193346806978,0.40759384438371926
0.5300950124282761,0.40860060405580323
0.531233303133784,0.4100388321587804
0.5320928287685553,0.4106141233999712
0.5332311194740632,0.4113332374514598
0.5342300276442028,0.4123399971235438
0.5353915487722721,0.41277146555443694
0.5365066090552187,0.4132029339853301
0.5378075127186563,0.4140658708471164
0.5384811949729366,0.41449733927800947
0.5397124073686901,0.41449733927800947
0.5405719330034613,0.4155040989500935
0.5417799149766535,0.41651085862217746
0.5423374451181266,0.4175176182942615
0.543615118359003,0.4183805551560478
0.5449624828675633,0.41967496044872715
0.5460775431505099,0.4203940745002157
0.546983529630404,0.421257011362002
0.547889516110298,0.42197612541349055
0.5488651938578762,0.42283906227527684
0.550166097521314,0.42398964475765855
0.5506074755499802,0.424277290378254
0.5518154575231723,0.42514022724004025
0.55311636118661,0.42585934129152886
0.5539758868213813,0.42715374658420824
0.554858642878714,0.42816050625629226
0.5558575510488536,0.4287357974974831
0.5566706158385021,0.4298863799798648
0.557925058656817,0.4311807852725442
0.558529049643413,0.43161225370343737
0.5597370316166052,0.4320437221343305
0.5606197876739378,0.43276283618581907
0.5615954654215161,0.43333812742700994
0.5621529955629893,0.43391341866820077
0.5631286733105675,0.43477635552998706
0.5639185076776546,0.4352078239608802
0.5645921899319348,0.43621458363296417
0.5652426417636537,0.4363584064432619
0.5662183195112319,0.43678987487415505
0.5667526192301438,0.43765281173594134
0.5676353752874764,0.43794045735653675
0.56803029247102,0.4386595714080253
0.5689362789509141,0.4395225082698116
0.5697958045856855,0.4400977995110024
0.5705391781076498,0.4409607363727887
0.57121286036193,0.44139220480368185
0.5719562338838944,0.4423989644757659
0.572536994447929,0.44340572414784984
0.5736055938857528,0.4441248381993384
0.5741863544497875,0.44484395225082696
0.5749529583943132,0.4452754206817201
0.5755104885357865,0.4464260031641018
0.5767184705089785,0.4471451172155904
0.5774850744535043,0.4474327628361858
0.5781355262852231,0.44786423126707897
0.5789485910748716,0.4493024593700561
0.5799242688224499,0.4495901049906515
0.5805747206541687,0.4503092190421401
0.5815968592468697,0.4507406874730332
0.5825725369944479,0.4514598015245218
0.583478523474342,0.45189126995541495
0.5839895927706925,0.4528980296274989
0.5846865054475341,0.4539047892995829
0.5853137268566915,0.45433625773047603
