N,E,S1,S2,D
0.15716,0.09087,0.05229,0.03017,0.66951
0.15611,0.09008,0.05204,0.0302,0.67157
0.15523,0.08929,0.0513,0.02996,0.67422
0.15398,0.08829,0.05087,0.02989,0.67697
0.15303,0.08791,0.05024,0.02937,0.67945
0.15192,0.08687,0.05015,0.02916,0.6819
0.15102,0.08547,0.05041,0.02873,0.68437
0.14973,0.08474,0.0499,0.02857,0.68706
0.14877,0.08398,0.04952,0.02811,0.68962
0.14779,0.08336,0.04903,0.02771,0.69211
0.14643,0.08287,0.04894,0.02726,0.6945
0.14536,0.08209,0.04866,0.0272,0.69669
0.14427,0.08178,0.04809,0.02696,0.6989
0.14329,0.08081,0.04755,0.0267,0.70165
0.14238,0.08019,0.04711,0.02642,0.7039
0.14086,0.07945,0.04685,0.0262,0.70664
0.13832,0.08006,0.04618,0.02615,0.70929
0.13727,0.07933,0.04553,0.02609,0.71178
0.13646,0.07875,0.04481,0.02594,0.71404
0.13551,0.07772,0.04428,0.02576,0.71673
0.13404,0.07744,0.04401,0.02529,0.71922
0.13287,0.07691,0.04364,0.02504,0.72154
0.13189,0.07618,0.04338,0.02465,0.7239
0.13087,0.07492,0.04321,0.02452,0.72648
0.13004,0.07438,0.04257,0.0242,0.72881
0.12873,0.07383,0.04207,0.0239,0.73147
0.12813,0.07266,0.04186,0.02349,0.73386
0.12731,0.07179,0.04147,0.02307,0.73636
0.12615,0.07137,0.04036,0.02309,0.73903
0.12521,0.07061,0.03989,0.02276,0.74153
0.1243,0.06982,0.03947,0.02243,0.74398
0.12348,0.06911,0.03909,0.02213,0.74619
0.12267,0.06859,0.03843,0.02155,0.74876
0.12152,0.06808,0.03786,0.02126,0.75128
0.12068,0.0675,0.03735,0.02092,0.75355
0.11987,0.06672,0.03708,0.02061,0.75572
0.11863,0.06611,0.03655,0.02033,0.75838
0.11765,0.06513,0.03623,0.0202,0.76079
0.11628,0.06474,0.03581,0.01973,0.76344
0.11505,0.06377,0.03525,0.01995,0.76598
0.1142,0.06301,0.03452,0.02004,0.76823
0.11324,0.06234,0.03427,0.01977,0.77038
0.11291,0.06095,0.03399,0.01946,0.77269
0.11202,0.06009,0.03342,0.01951,0.77496
0.11116,0.05944,0.03291,0.01925,0.77724
0.11036,0.05835,0.03279,0.01872,0.77978
0.10919,0.05792,0.03225,0.01855,0.78209
0.1081,0.05729,0.03192,0.01844,0.78425
0.10701,0.05694,0.03139,0.01819,0.78647
0.10592,0.05575,0.03109,0.01836,0.78888
0.10467,0.05536,0.03062,0.01816,0.79119
0.10357,0.05455,0.03027,0.01778,0.79383
0.10233,0.05399,0.02972,0.01748,0.79648
0.10128,0.05299,0.02946,0.01719,0.79908
0.10017,0.05218,0.02927,0.01683,0.80155
0.09882,0.0514,0.02909,0.01652,0.80417
0.09812,0.05068,0.02856,0.01634,0.8063
0.09713,0.05006,0.02812,0.01624,0.80845
0.09595,0.0497,0.02781,0.01613,0.81041
0.09476,0.04919,0.02742,0.01593,0.8127
0.09338,0.04921,0.0269,0.01564,0.81487
0.09226,0.04851,0.02665,0.01545,0.81713
0.09119,0.04791,0.02612,0.01527,0.81951
0.09008,0.04687,0.02629,0.01518,0.82158
0.08902,0.04632,0.0258,0.01486,0.824
0.0882,0.04563,0.02533,0.01472,0.82612
0.08729,0.04485,0.02495,0.01435,0.82856
0.08623,0.04428,0.02415,0.01452,0.83082
0.08528,0.04365,0.02364,0.01435,0.83308
0.08419,0.04305,0.02336,0.01413,0.83527
0.08327,0.04268,0.02299,0.01385,0.83721
0.0822,0.04237,0.02249,0.01371,0.83923
0.08128,0.0418,0.0223,0.01345,0.84117
0.08005,0.04114,0.02226,0.0131,0.84345
0.07929,0.04073,0.02199,0.01262,0.84537
0.07823,0.04025,0.02154,0.01229,0.84769
0.07746,0.03976,0.02106,0.01196,0.84976
0.07676,0.03901,0.02094,0.01174,0.85155
0.07592,0.03849,0.02045,0.01154,0.8536
0.07505,0.03793,0.01994,0.01149,0.85559
0.07425,0.03736,0.01962,0.01132,0.85745
0.07316,0.03662,0.01979,0.01112,0.85931
0.07214,0.03612,0.01955,0.01076,0.86143
0.07145,0.03552,0.01907,0.01064,0.86332
0.0705,0.03487,0.01895,0.01059,0.86509
0.06978,0.0341,0.01854,0.01058,0.867
0.06888,0.03366,0.01803,0.0104,0.86903
0.06785,0.03319,0.0179,0.01023,0.87083
0.06695,0.03274,0.01774,0.00998,0.87259
0.06589,0.03221,0.01734,0.00989,0.87467
0.06507,0.03167,0.0171,0.00971,0.87645
0.06426,0.03097,0.01701,0.00953,0.87823
0.06319,0.03049,0.01666,0.00947,0.88019
0.06227,0.02994,0.01661,0.00936,0.88182
0.06143,0.02935,0.01639,0.00935,0.88348
0.0605,0.02884,0.01604,0.00933,0.88529
0.05949,0.02866,0.01573,0.00903,0.88709
0.05845,0.02823,0.01566,0.00884,0.88882
0.05754,0.02775,0.01554,0.00865,0.89052
0.05672,0.02698,0.01558,0.00847,0.89225
0.05579,0.02652,0.01521,0.00825,0.89423
0.05518,0.02595,0.01491,0.00811,0.89585
0.05441,0.02531,0.01459,0.00791,0.89778
0.05347,0.02488,0.01433,0.00784,0.89948
0.05268,0.02454,0.01417,0.00765,0.90096
0.052,0.02392,0.01409,0.00749,0.9025
0.05136,0.02341,0.01363,0.00738,0.90422
0.05054,0.0228,0.01337,0.00722,0.90607
0.04972,0.02244,0.01314,0.00713,0.90757
0.04846,0.02211,0.0129,0.00706,0.90947
0.04782,0.02147,0.01265,0.00699,0.91107
0.04713,0.02094,0.01248,0.00689,0.91256
0.04642,0.02053,0.01217,0.00675,0.91413
0.04566,0.02016,0.01196,0.00661,0.91561
0.04503,0.01979,0.0117,0.00636,0.91712
0.04425,0.01952,0.01145,0.00628,0.9185
0.04353,0.01922,0.01124,0.00601,0.92
0.04273,0.01889,0.01093,0.00594,0.92151
0.04201,0.0184,0.01079,0.00588,0.92292
0.04138,0.01816,0.01056,0.00582,0.92408
0.04073,0.01784,0.01032,0.00562,0.92549
0.0401,0.01754,0.01008,0.00546,0.92682
0.03935,0.01737,0.00973,0.00532,0.92823
0.03877,0.01702,0.00953,0.0051,0.92958
0.03792,0.01683,0.00924,0.00497,0.93104
0.03741,0.01653,0.00896,0.00479,0.93231
0.03695,0.01617,0.00876,0.00461,0.93351
0.03624,0.01583,0.00855,0.0045,0.93488
0.03555,0.01558,0.0083,0.00433,0.93624
0.03498,0.01511,0.00814,0.00423,0.93754
0.0344,0.01489,0.00786,0.00417,0.93868
0.03384,0.01456,0.00767,0.00411,0.93982
0.03333,0.01429,0.0076,0.00393,0.94085
0.03261,0.01408,0.00736,0.00379,0.94216
0.03207,0.0137,0.00721,0.00368,0.94334
0.03143,0.01336,0.0072,0.00356,0.94445
0.03072,0.01296,0.00713,0.00343,0.94576
0.03022,0.0127,0.00686,0.0034,0.94682
0.02973,0.01248,0.00673,0.00331,0.94775
0.02913,0.01222,0.00657,0.00331,0.94877
0.02882,0.01193,0.00636,0.00331,0.94958
0.02821,0.01179,0.00619,0.00318,0.95063
0.0276,0.01153,0.00601,0.00314,0.95172
0.0271,0.01124,0.00592,0.00308,0.95266
0.0265,0.01111,0.00572,0.00309,0.95358
0.02603,0.01069,0.00556,0.00305,0.95467
0.02546,0.01049,0.00532,0.00303,0.9557
0.02482,0.01033,0.00517,0.00293,0.95675
0.02421,0.00995,0.00501,0.00279,0.95804
0.02369,0.00952,0.00496,0.00273,0.9591
0.02316,0.00932,0.00489,0.0027,0.95993
0.02279,0.00917,0.00467,0.00263,0.96074
0.02231,0.0089,0.00452,0.00252,0.96175
0.02197,0.00877,0.00443,0.00252,0.96231
0.02154,0.00864,0.00444,0.00238,0.963
0.02116,0.00842,0.00432,0.00227,0.96383
0.02056,0.00836,0.00416,0.00214,0.96478
0.02,0.00818,0.00415,0.00196,0.96571
0.01955,0.0079,0.00403,0.00188,0.96664
0.01914,0.00766,0.00385,0.00185,0.9675
0.01869,0.00751,0.00372,0.00183,0.96825
0.01828,0.0073,0.00361,0.00183,0.96898
0.01782,0.0071,0.00349,0.00182,0.96977
0.01728,0.00693,0.00341,0.00174,0.97064
0.01683,0.00659,0.00339,0.00172,0.97147
0.01636,0.00637,0.00328,0.00166,0.97233
0.01604,0.00622,0.0032,0.00163,0.97291
0.01568,0.00597,0.00311,0.00165,0.97359
0.01524,0.00591,0.00303,0.00158,0.97424
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
