N,E,S1,S2,D
0.15723,0.09041,0.04733,0.02812,0.67691
0.15634,0.0889,0.04765,0.02769,0.67942
0.15508,0.08812,0.04731,0.02734,0.68215
0.15406,0.08731,0.0469,0.02693,0.6848
0.15315,0.08646,0.04642,0.02667,0.6873
0.15185,0.08587,0.04637,0.02617,0.68974
0.15072,0.08504,0.04614,0.02611,0.69199
0.14965,0.08462,0.0456,0.02591,0.69422
0.14861,0.08373,0.04507,0.02563,0.69696
0.14764,0.08308,0.04465,0.02533,0.6993
0.14657,0.08192,0.04426,0.02521,0.70204
0.14396,0.08263,0.04354,0.02515,0.70472
0.14285,0.08099,0.04388,0.02507,0.70721
0.14205,0.08043,0.04338,0.0247,0.70944
0.14108,0.07951,0.04272,0.02455,0.71214
0.13984,0.07898,0.04247,0.02408,0.71463
0.1387,0.0784,0.04221,0.02381,0.71688
0.13769,0.0774,0.04236,0.02329,0.71926
0.1366,0.07625,0.04133,0.0239,0.72192
0.13576,0.07571,0.04079,0.02349,0.72425
0.13461,0.07491,0.04025,0.02328,0.72695
0.13395,0.07353,0.04031,0.0229,0.72931
0.13304,0.07268,0.03998,0.02251,0.73179
0.13189,0.07211,0.03941,0.02208,0.73451
0.1304,0.07189,0.03892,0.02179,0.737
0.12951,0.07099,0.03843,0.02159,0.73948
0.12859,0.07038,0.03799,0.02131,0.74173
0.12771,0.06996,0.03723,0.02069,0.74441
0.12675,0.06913,0.03667,0.02048,0.74697
0.12579,0.06867,0.03613,0.02015,0.74926
0.12489,0.06792,0.03594,0.01977,0.75148
0.12357,0.06745,0.03527,0.01958,0.75413
0.12252,0.06647,0.03504,0.01943,0.75654
0.12113,0.06606,0.0345,0.01911,0.7592
0.11993,0.06497,0.03435,0.01901,0.76174
0.11909,0.06414,0.03352,0.01926,0.76399
0.11808,0.06345,0.03334,0.01898,0.76615
0.11764,0.06214,0.03305,0.01864,0.76853
0.11677,0.06123,0.03249,0.01873,0.77078
0.11596,0.06053,0.03202,0.01851,0.77298
0.11506,0.05972,0.03163,0.01802,0.77557
0.11374,0.05929,0.03119,0.01788,0.7779
0.11263,0.05859,0.03094,0.01773,0.78011
0.11156,0.05829,0.03039,0.01746,0.7823
0.11053,0.05722,0.03007,0.01743,0.78475
0.10921,0.0568,0.02965,0.01723,0.78711
0.10807,0.05539,0.02985,0.0169,0.78979
0.10682,0.05492,0.02925,0.01658,0.79243
0.10564,0.05405,0.02889,0.01636,0.79506
0.10441,0.05342,0.02856,0.016,0.79761
0.10295,0.05271,0.02837,0.01578,0.80019
0.10222,0.05193,0.02793,0.01555,0.80237
0.10125,0.05122,0.02748,0.01551,0.80454
0.10008,0.0508,0.02721,0.01535,0.80656
0.09887,0.05022,0.02684,0.01519,0.80888
0.09739,0.05021,0.02647,0.01482,0.81111
0.09623,0.04926,0.0265,0.0146,0.81341
0.09506,0.04882,0.02592,0.01439,0.81581
0.09385,0.04768,0.02622,0.01431,0.81794
0.09274,0.04713,0.02525,0.01454,0.82034
0.09195,0.04638,0.02474,0.01441,0.82252
0.09103,0.0455,0.02437,0.01404,0.82506
0.0899,0.04502,0.02388,0.0139,0.8273
0.08844,0.04486,0.02337,0.0137,0.82963
0.08736,0.04406,0.02323,0.01352,0.83183
0.08642,0.0436,0.02285,0.01327,0.83386
0.08533,0.04325,0.02237,0.01312,0.83593
0.08429,0.04284,0.02202,0.01296,0.83789
0.08318,0.04225,0.02175,0.01265,0.84017
0.0824,0.04158,0.02177,0.0121,0.84215
0.08134,0.04096,0.02141,0.01173,0.84456
0.08049,0.04054,0.02088,0.01138,0.84671
0.07972,0.03985,0.02072,0.01121,0.8485
0.0789,0.03934,0.02018,0.011,0.85058
0.07801,0.03874,0.01963,0.01099,0.85263
0.07708,0.03817,0.01938,0.01087,0.8545
0.076,0.03771,0.01923,0.01068,0.85638
0.07504,0.03708,0.01902,0.01035,0.85851
0.07429,0.03643,0.01861,0.01019,0.86048
0.07332,0.03579,0.0185,0.01012,0.86227
0.07266,0.03492,0.01815,0.01,0.86427
0.07172,0.03442,0.01769,0.00986,0.86631
0.07064,0.03394,0.01758,0.00966,0.86818
0.06974,0.03355,0.01732,0.00944,0.86995
0.06864,0.03302,0.01709,0.00919,0.87206
0.06773,0.03247,0.0169,0.00903,0.87387
0.06687,0.03187,0.0167,0.00888,0.87568
0.0658,0.03133,0.01648,0.00872,0.87767
0.0648,0.03088,0.01632,0.00865,0.87935
0.06395,0.03034,0.016,0.00867,0.88104
0.06292,0.02996,0.01562,0.00865,0.88285
0.06194,0.02969,0.01533,0.00836,0.88468
0.0611,0.02899,0.01532,0.00818,0.88641
0.06009,0.02857,0.01515,0.00803,0.88816
0.05924,0.02782,0.01522,0.00784,0.88988
0.05834,0.02729,0.01478,0.00771,0.89188
0.05775,0.02664,0.01451,0.00758,0.89352
0.05691,0.02603,0.0142,0.00741,0.89545
0.05607,0.0255,0.01393,0.00737,0.89713
0.055,0.02544,0.01376,0.00722,0.89858
0.05435,0.02472,0.01358,0.00724,0.90011
0.05366,0.02425,0.01313,0.00709,0.90187
0.05273,0.02367,0.01286,0.00699,0.90375
0.05184,0.02345,0.01268,0.00681,0.90522
0.05051,0.0232,0.01241,0.00671,0.90717
0.04988,0.02254,0.0122,0.00659,0.90879
0.04908,0.02209,0.01204,0.00648,0.91031
0.0483,0.02174,0.01177,0.0063,0.91189
0.04756,0.02132,0.01155,0.00619,0.91338
0.04697,0.02092,0.01126,0.00597,0.91488
0.04614,0.02069,0.01104,0.00588,0.91625
0.04537,0.02042,0.01085,0.00564,0.91772
0.04462,0.01999,0.01053,0.0056,0.91926
0.04385,0.01944,0.01047,0.00554,0.9207
0.04327,0.01892,0.01026,0.00562,0.92193
0.04253,0.01861,0.00999,0.00547,0.9234
0.04187,0.01829,0.0098,0.00532,0.92472
0.04112,0.01808,0.00942,0.00519,0.92619
0.04053,0.01768,0.00924,0.005,0.92755
0.03966,0.01748,0.00898,0.00487,0.92901
0.03907,0.01717,0.00875,0.0047,0.93031
0.03857,0.01684,0.00859,0.00449,0.93151
0.03788,0.01647,0.00834,0.0044,0.93291
0.0371,0.01626,0.00804,0.00426,0.93434
0.03647,0.01567,0.00799,0.00414,0.93573
0.03583,0.01543,0.00773,0.00411,0.9369
0.03522,0.01514,0.00755,0.00404,0.93805
0.03473,0.01484,0.00745,0.00385,0.93913
0.03389,0.01472,0.00716,0.00373,0.9405
0.03337,0.01431,0.00708,0.00357,0.94167
0.03271,0.01402,0.00701,0.00345,0.94281
0.03199,0.0135,0.00701,0.00334,0.94416
0.03146,0.01322,0.00678,0.00331,0.94523
0.03089,0.01297,0.00664,0.00326,0.94624
0.03031,0.01268,0.0065,0.00323,0.94728
0.02997,0.01231,0.00633,0.00322,0.94817
0.02945,0.01204,0.00613,0.0032,0.94918
0.02883,0.01179,0.00597,0.00314,0.95027
0.02826,0.01149,0.00592,0.00308,0.95125
0.02776,0.01129,0.00574,0.003,0.95221
0.02718,0.01101,0.00549,0.00299,0.95333
0.0266,0.01081,0.00521,0.00298,0.9544
0.02599,0.01062,0.00507,0.00289,0.95543
0.02536,0.01025,0.00491,0.00273,0.95675
0.02476,0.00994,0.00489,0.00262,0.95779
0.02424,0.00969,0.00481,0.00258,0.95868
0.02386,0.00949,0.00465,0.0025,0.9595
0.02339,0.0093,0.00441,0.00241,0.96049
0.02304,0.0092,0.00426,0.0024,0.9611
0.02266,0.00905,0.00424,0.00225,0.9618
0.02225,0.00879,0.00412,0.00215,0.96269
0.02169,0.00868,0.00397,0.00204,0.96362
0.0211,0.00846,0.00394,0.00191,0.96459
0.02065,0.00816,0.00378,0.00185,0.96556
0.02022,0.00791,0.00362,0.00183,0.96642
0.01972,0.00781,0.00351,0.00175,0.96721
0.01931,0.0076,0.00341,0.00176,0.96792
0.01884,0.00736,0.00333,0.00177,0.9687
0.01832,0.00717,0.00327,0.00169,0.96955
0.01787,0.00685,0.00327,0.00169,0.97032
0.01736,0.00661,0.00319,0.00168,0.97116
0.01704,0.00646,0.00311,0.00162,0.97177
0.01665,0.00628,0.00297,0.00167,0.97243
0.01627,0.00613,0.00288,0.00159,0.97313
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0
