,age,cumulative_incidence,group
177,54.666666666666664,0.7708668401696321,Overall
178,54.75,0.771769357249594,Overall
179,54.83333333333333,0.7725554802976082,Overall
180,54.916666666666664,0.7733951119357616,Overall
181,55.0,0.7744480493204587,Overall
182,55.08333333333333,0.7763416559245976,Overall
183,55.166666666666664,0.7772995986727435,Overall
184,55.25,0.7782792972775399,Overall
185,55.33333333333333,0.7792168505829831,Overall
186,55.416666666666664,0.7799419534161324,Overall
187,55.5,0.7808060138055497,Overall
188,55.58333333333333,0.7816812527453603,Overall
189,55.666666666666664,0.7824822852801725,Overall
190,55.75,0.7832412668874609,Overall
191,55.83333333333333,0.7842254640766007,Overall
192,55.916666666666664,0.7858524969896059,Overall
193,56.0,0.7868057870295163,Overall
194,56.08333333333333,0.7873631294997018,Overall
195,56.166666666666664,0.7879207530443089,Overall
196,56.25,0.7885860828682857,Overall
197,56.33333333333333,0.7890906506896022,Overall
198,56.416666666666664,0.7895310297546729,Overall
199,56.5,0.7900144713176886,Overall
200,56.58333333333333,0.7904659606288718,Overall
201,56.666666666666664,0.79089623741797,Overall
202,56.75,0.7914344156302057,Overall
203,56.83333333333333,0.7928452434497059,Overall
204,56.916666666666664,0.7933948970881255,Overall
205,57.0,0.7939124881601382,Overall
206,57.08333333333333,0.7946459340598142,Overall
207,57.166666666666664,0.7951747520770029,Overall
208,57.25,0.795930803930758,Overall
209,57.33333333333333,0.7967305666947194,Overall
210,57.416666666666664,0.7975093767840118,Overall
211,57.5,0.798256055546405,Overall
212,57.58333333333333,0.7990033756820841,Overall
213,57.666666666666664,0.799772937822214,Overall
214,57.75,0.8004235185506154,Overall
215,57.83333333333333,0.8011721744829851,Overall
216,57.916666666666664,0.8029197058678654,Overall
217,58.0,0.8035604231564808,Overall
218,58.08333333333333,0.8042773559186835,Overall
219,58.166666666666664,0.8050165472431782,Overall
220,58.25,0.8059083227535836,Overall
221,58.33333333333333,0.8065614635631622,Overall
222,58.416666666666664,0.8073893343126386,Overall
223,58.5,0.8081522351556261,Overall
224,58.58333333333333,0.8088395487288529,Overall
225,58.666666666666664,0.8097019595363693,Overall
226,58.75,0.8105867618598612,Overall
227,58.83333333333333,0.8113846824775672,Overall
228,58.916666666666664,0.8122595216126436,Overall
229,59.0,0.8130802569751436,Overall
230,59.08333333333333,0.8137810691341121,Overall
231,59.166666666666664,0.8146359379827695,Overall
232,59.25,0.8154365282399734,Overall
233,59.33333333333333,0.8163912804128312,Overall
234,59.416666666666664,0.817555237369726,Overall
235,59.5,0.8183574097284572,Overall
236,59.58333333333333,0.8191711122334571,Overall
237,59.666666666666664,0.8199082462977284,Overall
238,59.75,0.8205908707844642,Overall
239,59.83333333333333,0.8212740822586587,Overall
240,59.916666666666664,0.8218805682825834,Overall
241,60.0,0.8225867783947078,Overall
242,60.08333333333333,0.8229179791817743,Overall
243,60.166666666666664,0.8232938086891288,Overall
244,60.25,0.8236700147319946,Overall
245,60.33333333333333,0.8240575531611549,Overall
246,60.416666666666664,0.8244122088020269,Overall
247,60.5,0.8247782015451757,Overall
248,60.58333333333333,0.8250890359570315,Overall
249,60.666666666666664,0.8253778695591351,Overall
250,60.75,0.825711330024649,Overall
251,60.83333333333333,0.8260784877718041,Overall
252,60.916666666666664,0.8264682465711376,Overall
